2025-12-04 11:04:30,838-DEBUG-root-12628::logging_config::logger|189:: Log file created: 'Log\GESIT03\TIR__20251204110430815.log'
2025-12-04 11:04:30,839-INFO-root-12628::base::Start|1183:: TIR Version: 2.4.3
2025-12-04 11:04:30,839-INFO-root-12628::base::Start|1184:: Python Version: 3.12.10
2025-12-04 11:04:30,839-INFO-root-12628::base::Start|1185:: Starting the browser
2025-12-04 11:04:38,487-INFO-root-12628::base::get_url|1294:: Page is ready!
2025-12-04 11:04:38,543-INFO-root-12628::base::Start|1256:: Browser maximized to 1936x1048
2025-12-04 11:04:38,544-INFO-root-12628::base::Start|1258:: Screen size is different from default used in headless mode
2025-12-04 11:04:38,684-INFO-root-12628::webapp_internal::Setup|247:: ***System Info*** in Setup():
2025-12-04 11:04:38,685-DEBUG-root-12628::psutil_info::system_info|5:: CPU USAGE: 17.7%
2025-12-04 11:04:38,685-DEBUG-root-12628::psutil_info::system_info|6:: MEMORY USAGE: 88.7%
2025-12-04 11:04:38,686-DEBUG-root-12628::psutil_info::system_info|7:: MEMORY AVAILABLE: 11.28%
2025-12-04 11:04:38,693-INFO-root-12628::base::webapp_shadowroot|1394:: Webapp: 10.1.6-RC4
2025-12-04 11:04:38,716-INFO-root-12628::webapp_internal::filling_initial_program|449:: Filling Initial Program: "SIGAMDI"
2025-12-04 11:04:38,717-DEBUG-root-12628::webapp_internal::wait_element|7623:: Waiting for element
2025-12-04 11:04:38,776-DEBUG-root-12628::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-04 11:04:38,946-DEBUG-root-12628::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:04:38,951-DEBUG-root-12628::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-04 11:04:39,514-DEBUG-root-12628::webapp_internal::get_web_value|3232:: Current value: SIGAMDI
2025-12-04 11:04:39,514-INFO-root-12628::webapp_internal::filling_server_environment|463:: Filling Server Environment: "POUPEX_TST"
2025-12-04 11:04:39,514-DEBUG-root-12628::webapp_internal::wait_element|7623:: Waiting for element
2025-12-04 11:04:39,537-DEBUG-root-12628::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-04 11:04:39,696-DEBUG-root-12628::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:04:39,702-DEBUG-root-12628::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-04 11:04:40,274-DEBUG-root-12628::webapp_internal::get_web_value|3232:: Current value: POUPEX_TST
2025-12-04 11:04:40,294-DEBUG-root-12628::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:04:40,307-DEBUG-root-12628::webapp_internal::user_screen|519:: Filling user screen
2025-12-04 11:04:45,873-DEBUG-root-12628::webapp_internal::wait_element_timeout|7726:: Element found! Waiting for element to be displayed.
2025-12-04 11:04:45,936-DEBUG-root-12628::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-04 11:04:46,066-INFO-root-12628::webapp_internal::user_screen|561:: Filling User
2025-12-04 11:04:46,090-DEBUG-root-12628::base::double_click|259:: Click Type: ClickType.SELENIUM
2025-12-04 11:04:46,275-DEBUG-root-12628::webapp_internal::get_web_value|3232:: Current value: 97137227104
2025-12-04 11:04:46,297-INFO-root-12628::webapp_internal::user_screen|621:: Filling Password
2025-12-04 11:04:46,317-DEBUG-root-12628::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:04:46,402-DEBUG-root-12628::webapp_internal::get_web_value|3232:: Current value: Val20221080080094+
2025-12-04 11:04:46,403-DEBUG-root-12628::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:04:46,432-DEBUG-root-12628::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 11:04:46,457-DEBUG-root-12628::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:04:46,487-DEBUG-root-12628::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 11:04:46,524-DEBUG-root-12628::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:04:46,551-DEBUG-root-12628::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 11:04:46,552-DEBUG-root-12628::webapp_internal::send_action|10480:: Trying to send action
2025-12-04 11:04:46,558-DEBUG-root-12628::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:04:47,597-DEBUG-root-12628::webapp_internal::send_action|10522:: send_action method result = True
2025-12-04 11:04:47,598-DEBUG-root-12628::webapp_internal::send_action|10523:: send_action selenium status: False
2025-12-04 11:04:50,084-DEBUG-root-12628::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-04 11:04:50,130-INFO-root-12628::webapp_internal::filling_date|885:: Filling Date: "04/11/2025"
2025-12-04 11:04:50,130-DEBUG-root-12628::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:04:50,166-DEBUG-root-12628::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 11:04:50,174-DEBUG-root-12628::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:04:50,202-DEBUG-root-12628::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 1
2025-12-04 11:04:50,275-DEBUG-root-12628::webapp_internal::get_web_value|3232:: Current value: 04/11/2025
2025-12-04 11:04:51,378-INFO-root-12628::webapp_internal::filling_group|955:: Filling Group: "02"
2025-12-04 11:04:51,378-DEBUG-root-12628::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:04:51,415-DEBUG-root-12628::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 11:04:51,418-DEBUG-root-12628::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:04:51,468-DEBUG-root-12628::webapp_internal::get_web_value|3232:: Current value: 02
2025-12-04 11:04:52,536-INFO-root-12628::webapp_internal::filling_branch|1047:: Filling Branch: "02DF0001"
2025-12-04 11:04:52,536-DEBUG-root-12628::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:04:52,571-DEBUG-root-12628::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 11:04:52,573-DEBUG-root-12628::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:04:52,620-DEBUG-root-12628::webapp_internal::get_web_value|3232:: Current value: 02DF0001
2025-12-04 11:04:53,703-INFO-root-12628::webapp_internal::filling_environment|1113:: Filling Environment: "07"
2025-12-04 11:04:53,703-DEBUG-root-12628::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:04:53,735-DEBUG-root-12628::webapp_internal::wait_blocker|2469:: Blocker status: None
