2025-12-16 11:31:19,098-DEBUG-root-15040::logging_config::logger|189:: Log file created: 'Log\GESIT03\TIR__20251216113119077.log'
2025-12-16 11:31:19,098-INFO-root-15040::base::Start|1183:: TIR Version: 2.4.3
2025-12-16 11:31:19,098-INFO-root-15040::base::Start|1184:: Python Version: 3.12.10
2025-12-16 11:31:19,099-INFO-root-15040::base::Start|1185:: Starting the browser
2025-12-16 11:31:26,191-INFO-root-15040::base::get_url|1294:: Page is ready!
2025-12-16 11:31:26,193-INFO-root-15040::base::Start|1256:: Browser maximized to 1936x1048
2025-12-16 11:31:26,193-INFO-root-15040::base::Start|1258:: Screen size is different from default used in headless mode
2025-12-16 11:31:26,310-INFO-root-15040::webapp_internal::Setup|247:: ***System Info*** in Setup():
2025-12-16 11:31:26,311-DEBUG-root-15040::psutil_info::system_info|5:: CPU USAGE: 17.0%
2025-12-16 11:31:26,312-DEBUG-root-15040::psutil_info::system_info|6:: MEMORY USAGE: 84.0%
2025-12-16 11:31:26,312-DEBUG-root-15040::psutil_info::system_info|7:: MEMORY AVAILABLE: 16.02%
2025-12-16 11:31:26,322-INFO-root-15040::base::webapp_shadowroot|1394:: Webapp: 10.1.6-RC4
2025-12-16 11:31:26,356-INFO-root-15040::webapp_internal::filling_initial_program|449:: Filling Initial Program: "SIGAMDI"
2025-12-16 11:31:26,357-DEBUG-root-15040::webapp_internal::wait_element|7623:: Waiting for element
2025-12-16 11:31:26,432-DEBUG-root-15040::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-16 11:31:27,106-DEBUG-root-15040::base::click|192:: Click Type: ClickType.JS
2025-12-16 11:31:27,111-DEBUG-root-15040::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-16 11:31:27,431-DEBUG-root-15040::webapp_internal::get_web_value|3232:: Current value: SIGAMDI
2025-12-16 11:31:27,433-INFO-root-15040::webapp_internal::filling_server_environment|463:: Filling Server Environment: "POUPEX_TST"
2025-12-16 11:31:27,433-DEBUG-root-15040::webapp_internal::wait_element|7623:: Waiting for element
2025-12-16 11:31:27,458-DEBUG-root-15040::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-16 11:31:27,627-DEBUG-root-15040::base::click|192:: Click Type: ClickType.JS
2025-12-16 11:31:27,631-DEBUG-root-15040::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-16 11:31:27,961-DEBUG-root-15040::webapp_internal::get_web_value|3232:: Current value: POUPEX_TST
2025-12-16 11:31:27,985-DEBUG-root-15040::base::click|192:: Click Type: ClickType.JS
2025-12-16 11:31:27,995-DEBUG-root-15040::webapp_internal::user_screen|519:: Filling user screen
2025-12-16 11:31:34,536-DEBUG-root-15040::webapp_internal::wait_element_timeout|7726:: Element found! Waiting for element to be displayed.
2025-12-16 11:31:34,589-DEBUG-root-15040::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-16 11:31:34,738-INFO-root-15040::webapp_internal::user_screen|561:: Filling User
2025-12-16 11:31:34,761-DEBUG-root-15040::base::double_click|259:: Click Type: ClickType.SELENIUM
2025-12-16 11:31:34,952-DEBUG-root-15040::webapp_internal::get_web_value|3232:: Current value: 97137227104
2025-12-16 11:31:34,974-INFO-root-15040::webapp_internal::user_screen|621:: Filling Password
2025-12-16 11:31:34,994-DEBUG-root-15040::base::click|192:: Click Type: ClickType.JS
2025-12-16 11:31:35,059-DEBUG-root-15040::webapp_internal::get_web_value|3232:: Current value: Deire20191817+
