2025-12-05 09:17:04,521-DEBUG-root-22988::logging_config::logger|189:: Log file created: 'Log\GESIT03\TIR__20251205091704494.log'
2025-12-05 09:17:04,527-INFO-root-22988::base::Start|1183:: TIR Version: 2.4.3
2025-12-05 09:17:04,527-INFO-root-22988::base::Start|1184:: Python Version: 3.12.10
2025-12-05 09:17:04,527-INFO-root-22988::base::Start|1185:: Starting the browser
2025-12-05 09:17:13,206-INFO-root-22988::base::get_url|1294:: Page is ready!
2025-12-05 09:17:13,209-INFO-root-22988::base::Start|1256:: Browser maximized to 1936x1048
2025-12-05 09:17:13,210-INFO-root-22988::base::Start|1258:: Screen size is different from default used in headless mode
2025-12-05 09:17:14,270-INFO-root-22988::webapp_internal::Setup|247:: ***System Info*** in Setup():
2025-12-05 09:17:14,270-DEBUG-root-22988::psutil_info::system_info|5:: CPU USAGE: 19.1%
2025-12-05 09:17:14,282-DEBUG-root-22988::psutil_info::system_info|6:: MEMORY USAGE: 94.6%
2025-12-05 09:17:14,283-DEBUG-root-22988::psutil_info::system_info|7:: MEMORY AVAILABLE: 5.43%
2025-12-05 09:17:14,291-INFO-root-22988::base::webapp_shadowroot|1394:: Webapp: 10.1.6-RC4
2025-12-05 09:17:14,323-INFO-root-22988::webapp_internal::filling_initial_program|449:: Filling Initial Program: "SIGAMDI"
2025-12-05 09:17:14,323-DEBUG-root-22988::webapp_internal::wait_element|7623:: Waiting for element
2025-12-05 09:17:14,378-DEBUG-root-22988::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-05 09:17:15,132-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:15,248-DEBUG-root-22988::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-05 09:17:16,923-DEBUG-root-22988::webapp_internal::get_web_value|3232:: Current value: SIGAMDI
2025-12-05 09:17:16,923-INFO-root-22988::webapp_internal::filling_server_environment|463:: Filling Server Environment: "POUPEX_TST"
2025-12-05 09:17:16,923-DEBUG-root-22988::webapp_internal::wait_element|7623:: Waiting for element
2025-12-05 09:17:16,952-DEBUG-root-22988::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-05 09:17:17,107-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:17,112-DEBUG-root-22988::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-05 09:17:17,446-DEBUG-root-22988::webapp_internal::get_web_value|3232:: Current value: POUPEX_TST
2025-12-05 09:17:17,472-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:17,487-DEBUG-root-22988::webapp_internal::user_screen|519:: Filling user screen
2025-12-05 09:17:24,080-DEBUG-root-22988::webapp_internal::wait_element_timeout|7726:: Element found! Waiting for element to be displayed.
2025-12-05 09:17:24,139-DEBUG-root-22988::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-05 09:17:24,291-INFO-root-22988::webapp_internal::user_screen|561:: Filling User
2025-12-05 09:17:24,317-DEBUG-root-22988::base::double_click|259:: Click Type: ClickType.SELENIUM
2025-12-05 09:17:24,496-DEBUG-root-22988::webapp_internal::get_web_value|3232:: Current value: 97137227104
2025-12-05 09:17:24,520-INFO-root-22988::webapp_internal::user_screen|621:: Filling Password
2025-12-05 09:17:24,547-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:24,618-DEBUG-root-22988::webapp_internal::get_web_value|3232:: Current value: Val20221080080094+
2025-12-05 09:17:24,618-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:24,646-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 09:17:24,668-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:24,695-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 09:17:24,729-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:24,755-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 09:17:24,756-DEBUG-root-22988::webapp_internal::send_action|10480:: Trying to send action
2025-12-05 09:17:24,763-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:25,804-DEBUG-root-22988::webapp_internal::send_action|10522:: send_action method result = True
2025-12-05 09:17:25,805-DEBUG-root-22988::webapp_internal::send_action|10523:: send_action selenium status: False
2025-12-05 09:17:28,121-DEBUG-root-22988::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-05 09:17:28,204-INFO-root-22988::webapp_internal::filling_date|885:: Filling Date: "05/12/2025"
2025-12-05 09:17:28,206-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:28,257-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 09:17:28,260-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:28,283-DEBUG-root-22988::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 1
2025-12-05 09:17:28,382-DEBUG-root-22988::webapp_internal::get_web_value|3232:: Current value: 05/12/2025
2025-12-05 09:17:29,466-INFO-root-22988::webapp_internal::filling_group|955:: Filling Group: "02"
2025-12-05 09:17:29,466-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:29,499-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 09:17:29,502-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:29,556-DEBUG-root-22988::webapp_internal::get_web_value|3232:: Current value: 02
2025-12-05 09:17:30,622-INFO-root-22988::webapp_internal::filling_branch|1047:: Filling Branch: "02DF0001"
2025-12-05 09:17:30,622-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:30,652-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 09:17:30,655-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:30,712-DEBUG-root-22988::webapp_internal::get_web_value|3232:: Current value: 02DF0001
2025-12-05 09:17:31,826-INFO-root-22988::webapp_internal::filling_environment|1113:: Filling Environment: "07"
2025-12-05 09:17:31,827-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:31,862-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 09:17:31,869-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:31,946-DEBUG-root-22988::webapp_internal::get_web_value|3232:: Current value: 07
2025-12-05 09:17:32,956-DEBUG-root-22988::webapp_internal::close_warning_screen|1489:: Closing warning screen!
2025-12-05 09:17:33,993-DEBUG-root-22988::webapp_internal::check_screen_element|1291:: Checking screen element: "Atenção": False
2025-12-05 09:17:35,092-INFO-root-22988::webapp_internal::environment_screen|796:: Clicking on Button
2025-12-05 09:17:35,092-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:35,127-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 09:17:35,130-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:36,140-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:37,150-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:38,158-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:39,172-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:40,183-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:41,192-DEBUG-root-22988::webapp_internal::close_screen_before_menu|368:: Closing screen before the menu
2025-12-05 09:17:41,239-DEBUG-root-22988::webapp_internal::close_warning_screen|1489:: Closing warning screen!
2025-12-05 09:17:42,277-DEBUG-root-22988::webapp_internal::check_screen_element|1291:: Checking screen element: "Atenção": False
2025-12-05 09:17:42,277-DEBUG-root-22988::webapp_internal::close_coin_screen|1424:: Closing coin screen!
2025-12-05 09:17:42,830-DEBUG-root-22988::base::click|192:: Click Type: ClickType.JS
2025-12-05 09:17:42,891-DEBUG-root-22988::webapp_internal::close_warning_screen|1489:: Closing warning screen!
2025-12-05 09:17:43,938-DEBUG-root-22988::webapp_internal::check_screen_element|1291:: Checking screen element: "Atenção": False
2025-12-05 09:17:43,938-DEBUG-root-22988::webapp_internal::close_coin_screen|1424:: Closing coin screen!
2025-12-05 09:17:44,031-INFO-root-22988::webapp_internal::set_log_info|1623:: Getting log info
2025-12-05 09:17:44,032-INFO-root-22988::webapp_internal::SetLateralMenu|4184:: Navigating lateral menu: Ajuda > Sobre
2025-12-05 09:17:44,040-DEBUG-root-22988::webapp_internal::wait_element|7623:: Waiting for element
2025-12-05 09:17:44,074-DEBUG-root-22988::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-05 09:17:44,234-INFO-root-22988::webapp_internal::SetLateralMenu|4203:: Menu item: "Ajuda"
2025-12-05 09:17:44,234-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:44,301-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: False
2025-12-05 09:17:44,630-DEBUG-root-22988::webapp_internal::wait_element_timeout|7726:: Element found! Waiting for element to be displayed.
2025-12-05 09:17:44,895-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:44,955-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: False
2025-12-05 09:17:47,256-INFO-root-22988::webapp_internal::SetLateralMenu|4203:: Menu item: "Sobre"
2025-12-05 09:17:47,256-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:47,322-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: False
2025-12-05 09:17:47,718-DEBUG-root-22988::webapp_internal::wait_element_timeout|7726:: Element found! Waiting for element to be displayed.
2025-12-05 09:17:48,052-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:48,114-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: False
2025-12-05 09:17:50,748-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:50,817-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: False
2025-12-05 09:17:50,882-DEBUG-root-22988::webapp_internal::wait_element|7623:: Waiting for element
2025-12-05 09:17:50,922-DEBUG-root-22988::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-05 09:17:51,097-INFO-root-22988::webapp_internal::SetButton|4444:: Clicking on Fechar
2025-12-05 09:17:51,097-DEBUG-root-22988::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 09:17:51,166-DEBUG-root-22988::webapp_internal::wait_blocker|2469:: Blocker status: False
2025-12-05 09:17:51,341-DEBUG-root-22988::webapp_internal::wait_element_timeout|7726:: Element found! Waiting for element to be displayed.
2025-12-05 09:17:51,412-DEBUG-root-22988::webapp_internal::SetButton|4481:: ***System Info*** Before Clicking on button:Fechar
2025-12-05 09:17:51,412-DEBUG-root-22988::psutil_info::system_info|5:: CPU USAGE: 8.8%
