2025-12-05 10:03:05,473-DEBUG-root-2296::logging_config::logger|189:: Log file created: 'Log\GESIT03\TIR__20251205100305467.log'
2025-12-05 10:03:05,474-INFO-root-2296::base::Start|1183:: TIR Version: 2.4.3
2025-12-05 10:03:05,474-INFO-root-2296::base::Start|1184:: Python Version: 3.12.10
2025-12-05 10:03:05,474-INFO-root-2296::base::Start|1185:: Starting the browser
2025-12-05 10:03:14,998-INFO-root-2296::base::get_url|1294:: Page is ready!
2025-12-05 10:03:15,018-INFO-root-2296::base::Start|1256:: Browser maximized to 1936x1048
2025-12-05 10:03:15,018-INFO-root-2296::base::Start|1258:: Screen size is different from default used in headless mode
2025-12-05 10:03:15,112-INFO-root-2296::webapp_internal::Setup|247:: ***System Info*** in Setup():
2025-12-05 10:03:15,113-DEBUG-root-2296::psutil_info::system_info|5:: CPU USAGE: 13.1%
2025-12-05 10:03:15,113-DEBUG-root-2296::psutil_info::system_info|6:: MEMORY USAGE: 89.8%
2025-12-05 10:03:15,114-DEBUG-root-2296::psutil_info::system_info|7:: MEMORY AVAILABLE: 10.16%
2025-12-05 10:03:15,122-INFO-root-2296::base::webapp_shadowroot|1394:: Webapp: 10.1.6-RC4
2025-12-05 10:03:15,176-INFO-root-2296::webapp_internal::filling_initial_program|449:: Filling Initial Program: "SIGAMDI"
2025-12-05 10:03:15,178-DEBUG-root-2296::webapp_internal::wait_element|7623:: Waiting for element
2025-12-05 10:03:15,205-DEBUG-root-2296::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-05 10:03:15,354-DEBUG-root-2296::base::click|192:: Click Type: ClickType.JS
2025-12-05 10:03:15,359-DEBUG-root-2296::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-05 10:03:15,685-DEBUG-root-2296::webapp_internal::get_web_value|3232:: Current value: SIGAMDI
2025-12-05 10:03:15,686-INFO-root-2296::webapp_internal::filling_server_environment|463:: Filling Server Environment: "POUPEX_TST"
2025-12-05 10:03:15,686-DEBUG-root-2296::webapp_internal::wait_element|7623:: Waiting for element
2025-12-05 10:03:15,708-DEBUG-root-2296::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
