2025-12-04 11:07:17,028-DEBUG-root-33500::logging_config::logger|189:: Log file created: 'Log\GESIT03\TIR__20251204110717024.log'
2025-12-04 11:07:17,028-INFO-root-33500::base::Start|1183:: TIR Version: 2.4.3
2025-12-04 11:07:17,028-INFO-root-33500::base::Start|1184:: Python Version: 3.12.10
2025-12-04 11:07:17,028-INFO-root-33500::base::Start|1185:: Starting the browser
2025-12-04 11:07:24,302-INFO-root-33500::base::get_url|1294:: Page is ready!
2025-12-04 11:07:24,329-INFO-root-33500::base::Start|1256:: Browser maximized to 1936x1048
2025-12-04 11:07:24,330-INFO-root-33500::base::Start|1258:: Screen size is different from default used in headless mode
2025-12-04 11:07:24,405-INFO-root-33500::webapp_internal::Setup|247:: ***System Info*** in Setup():
2025-12-04 11:07:24,406-DEBUG-root-33500::psutil_info::system_info|5:: CPU USAGE: 20.0%
2025-12-04 11:07:24,406-DEBUG-root-33500::psutil_info::system_info|6:: MEMORY USAGE: 88.1%
2025-12-04 11:07:24,407-DEBUG-root-33500::psutil_info::system_info|7:: MEMORY AVAILABLE: 11.88%
2025-12-04 11:07:24,414-INFO-root-33500::base::webapp_shadowroot|1394:: Webapp: 10.1.6-RC4
2025-12-04 11:07:24,442-INFO-root-33500::webapp_internal::filling_initial_program|449:: Filling Initial Program: "SIGAMDI"
2025-12-04 11:07:24,442-DEBUG-root-33500::webapp_internal::wait_element|7623:: Waiting for element
2025-12-04 11:07:24,496-DEBUG-root-33500::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-04 11:07:24,649-DEBUG-root-33500::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:07:24,652-DEBUG-root-33500::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-04 11:07:24,978-DEBUG-root-33500::webapp_internal::get_web_value|3232:: Current value: SIGAMDI
2025-12-04 11:07:24,978-INFO-root-33500::webapp_internal::filling_server_environment|463:: Filling Server Environment: "POUPEX_TST"
2025-12-04 11:07:24,978-DEBUG-root-33500::webapp_internal::wait_element|7623:: Waiting for element
2025-12-04 11:07:25,004-DEBUG-root-33500::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-04 11:07:25,176-DEBUG-root-33500::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:07:25,181-DEBUG-root-33500::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-04 11:07:25,498-DEBUG-root-33500::webapp_internal::get_web_value|3232:: Current value: POUPEX_TST
2025-12-04 11:07:25,521-DEBUG-root-33500::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:07:25,533-DEBUG-root-33500::webapp_internal::user_screen|519:: Filling user screen
2025-12-04 11:07:32,228-DEBUG-root-33500::webapp_internal::wait_element_timeout|7726:: Element found! Waiting for element to be displayed.
2025-12-04 11:07:32,290-DEBUG-root-33500::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-04 11:07:32,417-INFO-root-33500::webapp_internal::user_screen|561:: Filling User
2025-12-04 11:07:32,443-DEBUG-root-33500::base::double_click|259:: Click Type: ClickType.SELENIUM
2025-12-04 11:07:32,626-DEBUG-root-33500::webapp_internal::get_web_value|3232:: Current value: 97137227104
2025-12-04 11:07:32,651-INFO-root-33500::webapp_internal::user_screen|621:: Filling Password
2025-12-04 11:07:32,675-DEBUG-root-33500::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:07:32,752-DEBUG-root-33500::webapp_internal::get_web_value|3232:: Current value: Val20221080080094+
2025-12-04 11:07:32,752-DEBUG-root-33500::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:07:32,780-DEBUG-root-33500::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 11:07:32,807-DEBUG-root-33500::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:07:32,842-DEBUG-root-33500::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 11:07:32,879-DEBUG-root-33500::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:07:32,907-DEBUG-root-33500::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 11:07:32,907-DEBUG-root-33500::webapp_internal::send_action|10480:: Trying to send action
2025-12-04 11:07:32,914-DEBUG-root-33500::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:07:33,954-DEBUG-root-33500::webapp_internal::send_action|10522:: send_action method result = True
2025-12-04 11:07:33,954-DEBUG-root-33500::webapp_internal::send_action|10523:: send_action selenium status: False
2025-12-04 11:07:36,312-DEBUG-root-33500::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-04 11:07:36,359-INFO-root-33500::webapp_internal::filling_date|885:: Filling Date: "04/11/2025"
2025-12-04 11:07:36,359-DEBUG-root-33500::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:07:36,395-DEBUG-root-33500::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 11:07:36,397-DEBUG-root-33500::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:07:36,417-DEBUG-root-33500::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 1
2025-12-04 11:07:36,494-DEBUG-root-33500::webapp_internal::get_web_value|3232:: Current value: 04/11/2025
2025-12-04 11:07:37,578-INFO-root-33500::webapp_internal::filling_group|955:: Filling Group: "02"
2025-12-04 11:07:37,579-DEBUG-root-33500::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:07:37,611-DEBUG-root-33500::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 11:07:37,615-DEBUG-root-33500::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:07:37,675-DEBUG-root-33500::webapp_internal::get_web_value|3232:: Current value: 02
2025-12-04 11:07:38,739-INFO-root-33500::webapp_internal::filling_branch|1047:: Filling Branch: "02DF0001"
2025-12-04 11:07:38,739-DEBUG-root-33500::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:07:38,772-DEBUG-root-33500::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 11:07:38,774-DEBUG-root-33500::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:07:38,829-DEBUG-root-33500::webapp_internal::get_web_value|3232:: Current value: 02DF0001
2025-12-04 11:07:39,913-INFO-root-33500::webapp_internal::filling_environment|1113:: Filling Environment: "07"
2025-12-04 11:07:39,913-DEBUG-root-33500::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 11:07:39,946-DEBUG-root-33500::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 11:07:39,949-DEBUG-root-33500::base::click|192:: Click Type: ClickType.JS
2025-12-04 11:07:39,999-DEBUG-root-33500::webapp_internal::get_web_value|3232:: Current value: 07
2025-12-04 11:07:41,008-DEBUG-root-33500::webapp_internal::close_warning_screen|1489:: Closing warning screen!
2025-12-04 11:07:42,044-DEBUG-root-33500::webapp_internal::check_screen_element|1291:: Checking screen element: "Atenção": False
2025-12-04 11:07:43,144-INFO-root-33500::webapp_internal::environment_screen|796:: Clicking on Button
