2025-12-04 10:20:56,330-DEBUG-root-6756::logging_config::logger|189:: Log file created: 'Log\GESIT03\TIR__20251204102056308.log'
2025-12-04 10:20:56,330-INFO-root-6756::base::Start|1183:: TIR Version: 2.4.3
2025-12-04 10:20:56,330-INFO-root-6756::base::Start|1184:: Python Version: 3.12.10
2025-12-04 10:20:56,330-INFO-root-6756::base::Start|1185:: Starting the browser
2025-12-04 10:21:03,782-INFO-root-6756::base::get_url|1294:: Page is ready!
2025-12-04 10:21:03,863-INFO-root-6756::base::Start|1256:: Browser maximized to 1936x1048
2025-12-04 10:21:03,863-INFO-root-6756::base::Start|1258:: Screen size is different from default used in headless mode
2025-12-04 10:21:04,264-INFO-root-6756::webapp_internal::Setup|247:: ***System Info*** in Setup():
2025-12-04 10:21:04,265-DEBUG-root-6756::psutil_info::system_info|5:: CPU USAGE: 18.6%
2025-12-04 10:21:04,267-DEBUG-root-6756::psutil_info::system_info|6:: MEMORY USAGE: 93.0%
2025-12-04 10:21:04,267-DEBUG-root-6756::psutil_info::system_info|7:: MEMORY AVAILABLE: 6.99%
2025-12-04 10:21:04,275-INFO-root-6756::base::webapp_shadowroot|1394:: Webapp: 10.1.6-RC4
2025-12-04 10:21:04,301-INFO-root-6756::webapp_internal::filling_initial_program|449:: Filling Initial Program: "SIGAMDI"
2025-12-04 10:21:04,301-DEBUG-root-6756::webapp_internal::wait_element|7623:: Waiting for element
2025-12-04 10:21:04,367-DEBUG-root-6756::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-04 10:21:04,533-DEBUG-root-6756::base::click|192:: Click Type: ClickType.JS
2025-12-04 10:21:04,539-DEBUG-root-6756::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-04 10:21:05,318-DEBUG-root-6756::webapp_internal::get_web_value|3232:: Current value: SIGAMDI
2025-12-04 10:21:05,318-INFO-root-6756::webapp_internal::filling_server_environment|463:: Filling Server Environment: "POUPEX_TST"
2025-12-04 10:21:05,319-DEBUG-root-6756::webapp_internal::wait_element|7623:: Waiting for element
2025-12-04 10:21:05,348-DEBUG-root-6756::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-04 10:21:05,529-DEBUG-root-6756::base::click|192:: Click Type: ClickType.JS
2025-12-04 10:21:05,534-DEBUG-root-6756::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-04 10:21:06,916-DEBUG-root-6756::webapp_internal::get_web_value|3232:: Current value: POUPEX_TST
2025-12-04 10:21:06,939-DEBUG-root-6756::base::click|192:: Click Type: ClickType.JS
2025-12-04 10:21:06,953-DEBUG-root-6756::webapp_internal::user_screen|519:: Filling user screen
2025-12-04 10:21:13,047-DEBUG-root-6756::webapp_internal::wait_element_timeout|7726:: Element found! Waiting for element to be displayed.
2025-12-04 10:21:13,088-DEBUG-root-6756::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-04 10:21:13,220-INFO-root-6756::webapp_internal::user_screen|561:: Filling User
2025-12-04 10:21:13,249-DEBUG-root-6756::base::double_click|259:: Click Type: ClickType.SELENIUM
2025-12-04 10:21:13,432-DEBUG-root-6756::webapp_internal::get_web_value|3232:: Current value: 97137227104
2025-12-04 10:21:13,459-INFO-root-6756::webapp_internal::user_screen|621:: Filling Password
2025-12-04 10:21:13,488-DEBUG-root-6756::base::click|192:: Click Type: ClickType.JS
2025-12-04 10:21:13,582-DEBUG-root-6756::webapp_internal::get_web_value|3232:: Current value: Val20221080080094+
2025-12-04 10:21:13,582-DEBUG-root-6756::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 10:21:13,619-DEBUG-root-6756::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 10:21:13,647-DEBUG-root-6756::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 10:21:13,690-DEBUG-root-6756::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 10:21:13,738-DEBUG-root-6756::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 10:21:13,772-DEBUG-root-6756::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 10:21:13,772-DEBUG-root-6756::webapp_internal::send_action|10480:: Trying to send action
2025-12-04 10:21:13,782-DEBUG-root-6756::base::click|192:: Click Type: ClickType.JS
2025-12-04 10:21:14,836-DEBUG-root-6756::webapp_internal::send_action|10522:: send_action method result = True
2025-12-04 10:21:14,837-DEBUG-root-6756::webapp_internal::send_action|10523:: send_action selenium status: False
2025-12-04 10:21:17,499-DEBUG-root-6756::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
