2025-12-04 07:37:14,277-DEBUG-root-46236::logging_config::logger|189:: Log file created: 'Log\GESIT03\TIR__20251204073714272.log'
2025-12-04 07:37:14,278-INFO-root-46236::base::Start|1183:: TIR Version: 2.4.3
2025-12-04 07:37:14,278-INFO-root-46236::base::Start|1184:: Python Version: 3.12.10
2025-12-04 07:37:14,278-INFO-root-46236::base::Start|1185:: Starting the browser
2025-12-04 07:37:21,667-INFO-root-46236::base::get_url|1294:: Page is ready!
2025-12-04 07:37:21,726-INFO-root-46236::base::Start|1256:: Browser maximized to 1936x1048
2025-12-04 07:37:21,726-INFO-root-46236::base::Start|1258:: Screen size is different from default used in headless mode
2025-12-04 07:37:21,917-INFO-root-46236::webapp_internal::Setup|247:: ***System Info*** in Setup():
2025-12-04 07:37:21,918-DEBUG-root-46236::psutil_info::system_info|5:: CPU USAGE: 17.1%
2025-12-04 07:37:21,919-DEBUG-root-46236::psutil_info::system_info|6:: MEMORY USAGE: 90.8%
2025-12-04 07:37:21,920-DEBUG-root-46236::psutil_info::system_info|7:: MEMORY AVAILABLE: 9.17%
2025-12-04 07:37:21,935-INFO-root-46236::base::webapp_shadowroot|1394:: Webapp: 10.1.6-RC4
2025-12-04 07:37:21,959-INFO-root-46236::webapp_internal::filling_initial_program|449:: Filling Initial Program: "SIGAMDI"
2025-12-04 07:37:21,959-DEBUG-root-46236::webapp_internal::wait_element|7636:: Waiting for element
2025-12-04 07:37:22,013-DEBUG-root-46236::webapp_internal::wait_element|7666:: Element found! Waiting for element to be displayed.
2025-12-04 07:37:22,167-DEBUG-root-46236::base::click|192:: Click Type: ClickType.JS
2025-12-04 07:37:22,171-DEBUG-root-46236::webapp_internal::try_send_keys|7989:: Trying to send keys to element using technique 0
2025-12-04 07:37:22,862-DEBUG-root-46236::webapp_internal::get_web_value|3232:: Current value: SIGAMDI
2025-12-04 07:37:22,863-INFO-root-46236::webapp_internal::filling_server_environment|463:: Filling Server Environment: "POUPEX_TST"
2025-12-04 07:37:22,863-DEBUG-root-46236::webapp_internal::wait_element|7636:: Waiting for element
2025-12-04 07:37:22,885-DEBUG-root-46236::webapp_internal::wait_element|7666:: Element found! Waiting for element to be displayed.
2025-12-04 07:37:23,045-DEBUG-root-46236::base::click|192:: Click Type: ClickType.JS
2025-12-04 07:37:23,051-DEBUG-root-46236::webapp_internal::try_send_keys|7989:: Trying to send keys to element using technique 0
2025-12-04 07:37:24,018-DEBUG-root-46236::webapp_internal::get_web_value|3232:: Current value: POUPEX_TST
2025-12-04 07:37:24,037-DEBUG-root-46236::base::click|192:: Click Type: ClickType.JS
2025-12-04 07:37:24,050-DEBUG-root-46236::webapp_internal::user_screen|519:: Filling user screen
2025-12-04 07:37:30,515-DEBUG-root-46236::webapp_internal::wait_element_timeout|7739:: Element found! Waiting for element to be displayed.
2025-12-04 07:37:30,557-DEBUG-root-46236::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-04 07:37:30,684-INFO-root-46236::webapp_internal::user_screen|561:: Filling User
2025-12-04 07:37:30,711-DEBUG-root-46236::base::double_click|259:: Click Type: ClickType.SELENIUM
2025-12-04 07:37:30,907-DEBUG-root-46236::webapp_internal::get_web_value|3232:: Current value: 97137227104
2025-12-04 07:37:30,931-INFO-root-46236::webapp_internal::user_screen|621:: Filling Password
2025-12-04 07:37:30,951-DEBUG-root-46236::base::click|192:: Click Type: ClickType.JS
2025-12-04 07:37:31,020-DEBUG-root-46236::webapp_internal::get_web_value|3232:: Current value: Val20221080080094+
2025-12-04 07:37:31,020-DEBUG-root-46236::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-04 07:37:31,046-DEBUG-root-46236::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-04 07:37:31,067-DEBUG-root-46236::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
