2025-12-08 07:57:02,423-DEBUG-root-25680::logging_config::logger|189:: Log file created: 'Log\GESIT03\TIR__20251208075702417.log'
2025-12-08 07:57:02,424-INFO-root-25680::base::Start|1183:: TIR Version: 2.4.3
2025-12-08 07:57:02,424-INFO-root-25680::base::Start|1184:: Python Version: 3.12.10
2025-12-08 07:57:02,424-INFO-root-25680::base::Start|1185:: Starting the browser
2025-12-08 07:57:09,646-INFO-root-25680::base::get_url|1294:: Page is ready!
2025-12-08 07:57:09,650-INFO-root-25680::base::Start|1256:: Browser maximized to 1936x1048
2025-12-08 07:57:09,651-INFO-root-25680::base::Start|1258:: Screen size is different from default used in headless mode
2025-12-08 07:57:09,840-INFO-root-25680::webapp_internal::Setup|247:: ***System Info*** in Setup():
2025-12-08 07:57:09,841-DEBUG-root-25680::psutil_info::system_info|5:: CPU USAGE: 17.1%
2025-12-08 07:57:09,841-DEBUG-root-25680::psutil_info::system_info|6:: MEMORY USAGE: 84.3%
2025-12-08 07:57:09,841-DEBUG-root-25680::psutil_info::system_info|7:: MEMORY AVAILABLE: 15.68%
2025-12-08 07:57:09,893-INFO-root-25680::base::webapp_shadowroot|1394:: Webapp: 10.1.6-RC4
2025-12-08 07:57:10,094-INFO-root-25680::webapp_internal::filling_initial_program|449:: Filling Initial Program: "SIGAMDI"
2025-12-08 07:57:10,094-DEBUG-root-25680::webapp_internal::wait_element|7623:: Waiting for element
2025-12-08 07:57:10,358-DEBUG-root-25680::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-08 07:57:10,510-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:10,515-DEBUG-root-25680::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-08 07:57:10,861-DEBUG-root-25680::webapp_internal::get_web_value|3232:: Current value: SIGAMDI
2025-12-08 07:57:10,862-INFO-root-25680::webapp_internal::filling_server_environment|463:: Filling Server Environment: "POUPEX_TST"
2025-12-08 07:57:10,862-DEBUG-root-25680::webapp_internal::wait_element|7623:: Waiting for element
2025-12-08 07:57:10,886-DEBUG-root-25680::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-08 07:57:11,048-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:11,053-DEBUG-root-25680::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-08 07:57:11,365-DEBUG-root-25680::webapp_internal::get_web_value|3232:: Current value: POUPEX_TST
2025-12-08 07:57:11,388-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:11,400-DEBUG-root-25680::webapp_internal::user_screen|519:: Filling user screen
2025-12-08 07:57:17,786-DEBUG-root-25680::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-08 07:57:17,818-DEBUG-root-25680::webapp_internal::wait_element_timeout|7726:: Element found! Waiting for element to be displayed.
2025-12-08 07:57:17,873-DEBUG-root-25680::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-08 07:57:18,001-INFO-root-25680::webapp_internal::user_screen|561:: Filling User
2025-12-08 07:57:18,031-DEBUG-root-25680::base::double_click|259:: Click Type: ClickType.SELENIUM
2025-12-08 07:57:18,211-DEBUG-root-25680::webapp_internal::get_web_value|3232:: Current value: 97137227104
2025-12-08 07:57:18,233-INFO-root-25680::webapp_internal::user_screen|621:: Filling Password
2025-12-08 07:57:18,255-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:18,323-DEBUG-root-25680::webapp_internal::get_web_value|3232:: Current value: Val20221080080094+
2025-12-08 07:57:18,323-DEBUG-root-25680::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-08 07:57:18,349-DEBUG-root-25680::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-08 07:57:18,369-DEBUG-root-25680::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-08 07:57:18,395-DEBUG-root-25680::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-08 07:57:18,428-DEBUG-root-25680::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-08 07:57:18,461-DEBUG-root-25680::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-08 07:57:18,462-DEBUG-root-25680::webapp_internal::send_action|10480:: Trying to send action
2025-12-08 07:57:18,468-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:19,508-DEBUG-root-25680::webapp_internal::send_action|10522:: send_action method result = True
2025-12-08 07:57:19,508-DEBUG-root-25680::webapp_internal::send_action|10523:: send_action selenium status: False
2025-12-08 07:57:21,818-DEBUG-root-25680::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-08 07:57:21,868-INFO-root-25680::webapp_internal::filling_date|885:: Filling Date: "08/12/2025"
2025-12-08 07:57:21,868-DEBUG-root-25680::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-08 07:57:21,903-DEBUG-root-25680::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-08 07:57:21,906-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:21,928-DEBUG-root-25680::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 1
2025-12-08 07:57:21,995-DEBUG-root-25680::webapp_internal::get_web_value|3232:: Current value: 08/12/2025
2025-12-08 07:57:23,070-INFO-root-25680::webapp_internal::filling_group|955:: Filling Group: "02"
2025-12-08 07:57:23,070-DEBUG-root-25680::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-08 07:57:23,104-DEBUG-root-25680::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-08 07:57:23,107-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:23,153-DEBUG-root-25680::webapp_internal::get_web_value|3232:: Current value: 02
2025-12-08 07:57:24,209-INFO-root-25680::webapp_internal::filling_branch|1047:: Filling Branch: "02DF0001"
2025-12-08 07:57:24,210-DEBUG-root-25680::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-08 07:57:24,240-DEBUG-root-25680::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-08 07:57:24,243-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:24,310-DEBUG-root-25680::webapp_internal::get_web_value|3232:: Current value: 02DF0001
2025-12-08 07:57:25,390-INFO-root-25680::webapp_internal::filling_environment|1113:: Filling Environment: "07"
2025-12-08 07:57:25,390-DEBUG-root-25680::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-08 07:57:25,423-DEBUG-root-25680::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-08 07:57:25,426-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:25,489-DEBUG-root-25680::webapp_internal::get_web_value|3232:: Current value: 07
2025-12-08 07:57:26,496-DEBUG-root-25680::webapp_internal::close_warning_screen|1489:: Closing warning screen!
2025-12-08 07:57:27,534-DEBUG-root-25680::webapp_internal::check_screen_element|1291:: Checking screen element: "Atenção": False
2025-12-08 07:57:28,636-INFO-root-25680::webapp_internal::environment_screen|796:: Clicking on Button
2025-12-08 07:57:28,637-DEBUG-root-25680::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-08 07:57:28,668-DEBUG-root-25680::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-08 07:57:28,671-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:29,686-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:30,693-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:31,702-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:32,709-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:33,716-DEBUG-root-25680::base::click|192:: Click Type: ClickType.JS
2025-12-08 07:57:34,723-DEBUG-root-25680::webapp_internal::close_screen_before_menu|368:: Closing screen before the menu
2025-12-08 07:57:34,769-DEBUG-root-25680::webapp_internal::close_warning_screen|1489:: Closing warning screen!
2025-12-08 07:57:35,811-DEBUG-root-25680::webapp_internal::check_screen_element|1291:: Checking screen element: "Atenção": False
2025-12-08 07:57:35,811-DEBUG-root-25680::webapp_internal::close_coin_screen|1424:: Closing coin screen!
