2025-12-05 12:06:04,933-DEBUG-root-17948::logging_config::logger|189:: Log file created: 'Log\GESIT03\TIR__20251205120604927.log'
2025-12-05 12:06:04,933-INFO-root-17948::base::Start|1183:: TIR Version: 2.4.3
2025-12-05 12:06:04,934-INFO-root-17948::base::Start|1184:: Python Version: 3.12.10
2025-12-05 12:06:04,934-INFO-root-17948::base::Start|1185:: Starting the browser
2025-12-05 12:06:12,177-INFO-root-17948::base::get_url|1294:: Page is ready!
2025-12-05 12:06:12,180-INFO-root-17948::base::Start|1256:: Browser maximized to 1936x1048
2025-12-05 12:06:12,181-INFO-root-17948::base::Start|1258:: Screen size is different from default used in headless mode
2025-12-05 12:06:12,230-INFO-root-17948::webapp_internal::Setup|247:: ***System Info*** in Setup():
2025-12-05 12:06:12,231-DEBUG-root-17948::psutil_info::system_info|5:: CPU USAGE: 15.7%
2025-12-05 12:06:12,232-DEBUG-root-17948::psutil_info::system_info|6:: MEMORY USAGE: 89.2%
2025-12-05 12:06:12,232-DEBUG-root-17948::psutil_info::system_info|7:: MEMORY AVAILABLE: 10.8%
2025-12-05 12:06:12,241-INFO-root-17948::base::webapp_shadowroot|1394:: Webapp: 10.1.6-RC4
2025-12-05 12:06:12,273-INFO-root-17948::webapp_internal::filling_initial_program|449:: Filling Initial Program: "SIGAMDI"
2025-12-05 12:06:12,273-DEBUG-root-17948::webapp_internal::wait_element|7623:: Waiting for element
2025-12-05 12:06:12,347-DEBUG-root-17948::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-05 12:06:12,688-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:12,692-DEBUG-root-17948::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-05 12:06:13,475-DEBUG-root-17948::webapp_internal::get_web_value|3232:: Current value: SIGAMDI
2025-12-05 12:06:13,475-INFO-root-17948::webapp_internal::filling_server_environment|463:: Filling Server Environment: "POUPEX_TST"
2025-12-05 12:06:13,475-DEBUG-root-17948::webapp_internal::wait_element|7623:: Waiting for element
2025-12-05 12:06:13,506-DEBUG-root-17948::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-05 12:06:13,668-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:13,673-DEBUG-root-17948::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 0
2025-12-05 12:06:14,233-DEBUG-root-17948::webapp_internal::get_web_value|3232:: Current value: POUPEX_TST
2025-12-05 12:06:14,257-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:14,268-DEBUG-root-17948::webapp_internal::user_screen|519:: Filling user screen
2025-12-05 12:06:20,594-DEBUG-root-17948::webapp_internal::wait_element_timeout|7726:: Element found! Waiting for element to be displayed.
2025-12-05 12:06:20,638-DEBUG-root-17948::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-05 12:06:20,780-INFO-root-17948::webapp_internal::user_screen|561:: Filling User
2025-12-05 12:06:20,812-DEBUG-root-17948::base::double_click|259:: Click Type: ClickType.SELENIUM
2025-12-05 12:06:21,002-DEBUG-root-17948::webapp_internal::get_web_value|3232:: Current value: 97137227104
2025-12-05 12:06:21,027-INFO-root-17948::webapp_internal::user_screen|621:: Filling Password
2025-12-05 12:06:21,052-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:21,132-DEBUG-root-17948::webapp_internal::get_web_value|3232:: Current value: Val20221080080094+
2025-12-05 12:06:21,132-DEBUG-root-17948::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 12:06:21,161-DEBUG-root-17948::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 12:06:21,185-DEBUG-root-17948::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 12:06:21,215-DEBUG-root-17948::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 12:06:21,249-DEBUG-root-17948::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 12:06:21,276-DEBUG-root-17948::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 12:06:21,276-DEBUG-root-17948::webapp_internal::send_action|10480:: Trying to send action
2025-12-05 12:06:21,283-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:22,321-DEBUG-root-17948::webapp_internal::send_action|10522:: send_action method result = True
2025-12-05 12:06:22,322-DEBUG-root-17948::webapp_internal::send_action|10523:: send_action selenium status: False
2025-12-05 12:06:24,924-DEBUG-root-17948::base::scroll_to_element|759:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
Stacktrace:
@https://qasrverp:10020/webapp/:2:7
@https://qasrverp:10020/webapp/:3:8
*********
2025-12-05 12:06:24,982-INFO-root-17948::webapp_internal::filling_date|885:: Filling Date: "05/12/2025"
2025-12-05 12:06:24,982-DEBUG-root-17948::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 12:06:25,017-DEBUG-root-17948::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 12:06:25,019-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:25,041-DEBUG-root-17948::webapp_internal::try_send_keys|7976:: Trying to send keys to element using technique 1
2025-12-05 12:06:25,109-DEBUG-root-17948::webapp_internal::get_web_value|3232:: Current value: 05/12/2025
2025-12-05 12:06:26,189-INFO-root-17948::webapp_internal::filling_group|955:: Filling Group: "02"
2025-12-05 12:06:26,189-DEBUG-root-17948::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 12:06:26,219-DEBUG-root-17948::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 12:06:26,221-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:26,272-DEBUG-root-17948::webapp_internal::get_web_value|3232:: Current value: 02
2025-12-05 12:06:27,349-INFO-root-17948::webapp_internal::filling_branch|1047:: Filling Branch: "02DF0001"
2025-12-05 12:06:27,349-DEBUG-root-17948::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 12:06:27,384-DEBUG-root-17948::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 12:06:27,386-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:27,445-DEBUG-root-17948::webapp_internal::get_web_value|3232:: Current value: 02DF0001
2025-12-05 12:06:28,541-INFO-root-17948::webapp_internal::filling_environment|1113:: Filling Environment: "07"
2025-12-05 12:06:28,541-DEBUG-root-17948::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 12:06:28,576-DEBUG-root-17948::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 12:06:28,579-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:28,640-DEBUG-root-17948::webapp_internal::get_web_value|3232:: Current value: 07
2025-12-05 12:06:29,648-DEBUG-root-17948::webapp_internal::close_warning_screen|1489:: Closing warning screen!
2025-12-05 12:06:30,680-DEBUG-root-17948::webapp_internal::check_screen_element|1291:: Checking screen element: "Atenção": False
2025-12-05 12:06:31,775-INFO-root-17948::webapp_internal::environment_screen|796:: Clicking on Button
2025-12-05 12:06:31,775-DEBUG-root-17948::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
2025-12-05 12:06:31,810-DEBUG-root-17948::webapp_internal::wait_blocker|2469:: Blocker status: None
2025-12-05 12:06:31,812-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:32,821-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:33,831-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:34,839-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:35,847-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:36,855-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:37,863-DEBUG-root-17948::webapp_internal::close_screen_before_menu|368:: Closing screen before the menu
2025-12-05 12:06:37,913-DEBUG-root-17948::webapp_internal::close_warning_screen|1489:: Closing warning screen!
2025-12-05 12:06:38,962-DEBUG-root-17948::webapp_internal::check_screen_element|1291:: Checking screen element: "Atenção": False
2025-12-05 12:06:38,962-DEBUG-root-17948::webapp_internal::close_coin_screen|1424:: Closing coin screen!
2025-12-05 12:06:39,524-DEBUG-root-17948::base::click|192:: Click Type: ClickType.JS
2025-12-05 12:06:39,608-DEBUG-root-17948::webapp_internal::close_warning_screen|1489:: Closing warning screen!
2025-12-05 12:06:40,656-DEBUG-root-17948::webapp_internal::check_screen_element|1291:: Checking screen element: "Atenção": False
2025-12-05 12:06:40,657-DEBUG-root-17948::webapp_internal::close_coin_screen|1424:: Closing coin screen!
2025-12-05 12:06:40,755-INFO-root-17948::webapp_internal::set_log_info|1623:: Getting log info
2025-12-05 12:06:40,757-INFO-root-17948::webapp_internal::SetLateralMenu|4184:: Navigating lateral menu: Ajuda > Sobre
2025-12-05 12:06:40,765-DEBUG-root-17948::webapp_internal::wait_element|7623:: Waiting for element
2025-12-05 12:06:40,801-DEBUG-root-17948::webapp_internal::wait_element|7653:: Element found! Waiting for element to be displayed.
2025-12-05 12:06:40,963-INFO-root-17948::webapp_internal::SetLateralMenu|4203:: Menu item: "Ajuda"
2025-12-05 12:06:40,963-DEBUG-root-17948::webapp_internal::wait_blocker|2444:: Waiting blocker to continue...
